CollectionID,BranchID,Date,TargetAmount,CollectedAmount
COL04353,B008,2025-04-05 0:00:00,1034094,1019112
COL04354,B002,2023-10-05 0:00:00,4875458,4387649
COL04355,B004,2023-04-09 0:00:00,798815,869063
COL04356,B005,2023-01-21 0:00:00,2776551,2604780
COL04357,B001,2023-08-30 0:00:00,1293554,982643
COL04358,B008,2024-08-19 0:00:00,658354,703316
COL04359,B008,2023-12-29 0:00:00,1470340,1467998
COL04360,B007,2025-03-28 0:00:00,2749106,2998792
COL04361,B007,2023-06-18 0:00:00,2268072,2279217
COL04362,B002,2024-02-06 0:00:00,1049774,1078788
COL04363,B003,2025-08-20 0:00:00,4742009,5417104
COL04364,B006,2025-07-18 0:00:00,1172343,1306894
COL04365,B006,2024-11-11 0:00:00,2454389,2277804
COL04366,B008,2023-08-28 0:00:00,4699876,3878689
COL04367,B006,2025-06-09 0:00:00,4150168,3922494
COL04368,B005,2024-06-03 0:00:00,4801846,4687229
COL04369,B003,2025-08-07 0:00:00,1372008,1405202
COL04370,B005,2024-03-09 0:00:00,2654089,2217526
COL04371,B004,2023-02-14 0:00:00,1678997,1763751
COL04372,B001,2024-01-04 0:00:00,844215,950331
COL04373,B006,2023-10-15 0:00:00,3188348,3616816
COL04374,B008,2023-04-26 0:00:00,4576204,4696925
COL04375,B002,2025-05-16 0:00:00,950612,764407
COL04376,B004,2025-01-28 0:00:00,1210034,1336614
COL04377,B001,2025-07-02 0:00:00,2599598,2467722
COL04378,B001,2023-07-05 0:00:00,4614694,4537855
COL04379,B002,2023-11-08 0:00:00,622832,649107
COL04380,B003,2024-04-25 0:00:00,2783639,3026834
COL04381,B004,2023-08-04 0:00:00,1793950,1570202
COL04382,B006,2025-01-23 0:00:00,3794733,3737665
COL04383,B005,2024-11-08 0:00:00,1221091,1206896
COL04384,B005,2023-02-21 0:00:00,3858355,3450169
COL04385,B001,2024-11-29 0:00:00,4080053,4647691
COL04386,B004,2025-09-19 0:00:00,3727783,3955106
COL04387,B001,2024-02-11 0:00:00,3972561,4018017
COL04388,B001,2024-08-31 0:00:00,2954995,2557290
COL04389,B007,2025-11-08 0:00:00,2530783,2641006
COL04390,B003,2024-06-05 0:00:00,2264860,2156738
COL04391,B008,2024-09-30 0:00:00,4759405,4858433
COL04392,B008,2023-09-03 0:00:00,4596145,3767130
COL04393,B003,2024-01-08 0:00:00,1422147,1555270
COL04394,B008,2024-08-08 0:00:00,3840789,2946942
COL04395,B001,2025-11-22 0:00:00,4563278,4722561
COL04396,B007,2025-04-18 0:00:00,1949954,2142030
COL04397,B001,2023-02-12 0:00:00,1935791,1880249
COL04398,B007,2023-05-02 0:00:00,1615106,1343368
COL04399,B008,2023-04-25 0:00:00,3418415,3149089
COL04400,B004,2025-02-27 0:00:00,3946897,3148776
COL04401,B001,2024-08-19 0:00:00,3424990,3610282
COL04402,B008,2025-08-23 0:00:00,3197376,3480518
COL04403,B002,2023-09-23 0:00:00,1410987,1494542
COL04404,B004,2024-01-03 0:00:00,3892132,4226317
COL04405,B002,2025-09-02 0:00:00,4134656,3475747
COL04406,B003,2024-05-28 0:00:00,4697444,4424294
COL04407,B006,2025-08-06 0:00:00,4121613,3725806
COL04408,B006,2024-01-04 0:00:00,931628,873998
COL04409,B002,2023-04-22 0:00:00,1391765,1337767
COL04410,B006,2023-03-22 0:00:00,1770851,1822553
COL04411,B005,2025-08-15 0:00:00,3920575,4387550
COL04412,B006,2024-06-25 0:00:00,1017309,888339
COL04413,B005,2024-10-16 0:00:00,3204378,3012037
COL04414,B003,2023-12-09 0:00:00,2742714,2870871
COL04415,B005,2023-06-20 0:00:00,1771345,1941181
COL04416,B001,2024-09-17 0:00:00,2142626,2161877
COL04417,B004,2023-09-13 0:00:00,663780,669132
COL04418,B004,2024-09-03 0:00:00,3014204,2702153
COL04419,B002,2025-12-21 0:00:00,2623117,2294638
COL04420,B007,2024-06-04 0:00:00,4966046,5537475
COL04421,B001,2025-09-16 0:00:00,592590,664200
COL04422,B007,2024-08-28 0:00:00,2315442,2101676
COL04423,B007,2025-01-21 0:00:00,668882,640814
COL04424,B003,2023-03-05 0:00:00,4487380,4144900
COL04425,B003,2025-02-10 0:00:00,3542501,3927814
COL04426,B007,2025-07-15 0:00:00,2566983,2668480
COL04427,B001,2023-07-27 0:00:00,2616409,2040484
COL04428,B004,2025-12-30 0:00:00,3566510,2688691
COL04429,B006,2024-12-10 0:00:00,3443091,2914459
COL04430,B004,2025-03-24 0:00:00,2872367,2936795
COL04431,B006,2025-06-24 0:00:00,4147047,4524070
COL04432,B008,2023-11-02 0:00:00,2626883,2571313
COL04433,B005,2024-01-26 0:00:00,4304533,3350911
COL04434,B005,2025-05-17 0:00:00,2978731,3237734
COL04435,B001,2025-08-02 0:00:00,3426476,3658751
COL04436,B003,2025-06-20 0:00:00,1983293,1659329
COL04437,B004,2023-07-15 0:00:00,4254410,3262198
COL04438,B002,2025-03-07 0:00:00,3543381,2973268
COL04439,B005,2025-04-25 0:00:00,1935329,2062147
COL04440,B006,2024-07-23 0:00:00,3109222,3376584
COL04441,B006,2025-11-01 0:00:00,1270617,1402896
COL04442,B006,2025-08-02 0:00:00,2835257,3004218
COL04443,B005,2025-06-24 0:00:00,1778439,1518281
COL04444,B007,2023-09-09 0:00:00,3679180,3090669
COL04445,B006,2024-08-24 0:00:00,3849215,2903748
COL04446,B005,2023-04-20 0:00:00,2701383,2804327
COL04447,B003,2025-07-25 0:00:00,910414,951869
COL04448,B003,2025-04-05 0:00:00,4702116,4811600
COL04449,B007,2025-10-17 0:00:00,3678952,3895004
COL04450,B008,2023-01-24 0:00:00,3062537,2612395
COL04451,B008,2025-11-01 0:00:00,3459196,2833671
COL04452,B006,2025-07-31 0:00:00,2048027,2094211
COL04453,B004,2023-04-16 0:00:00,3708430,3712918
COL04454,B001,2024-04-06 0:00:00,4638363,4540182
COL04455,B008,2023-01-13 0:00:00,1711070,1713128
COL04456,B008,2023-06-22 0:00:00,1459228,1413155
COL04457,B007,2025-05-06 0:00:00,3313413,2681720
COL04458,B006,2025-10-06 0:00:00,700260,623726
COL04459,B007,2023-05-04 0:00:00,4704053,4433181
COL04460,B007,2025-09-09 0:00:00,1116332,1148940
COL04461,B008,2024-12-03 0:00:00,4222243,3986911
COL04462,B001,2025-05-18 0:00:00,4634977,3484958
COL04463,B004,2025-11-17 0:00:00,3410499,3217903
COL04464,B005,2023-12-11 0:00:00,1375864,1492584
COL04465,B007,2025-02-06 0:00:00,2293596,2368802
COL04466,B006,2024-08-26 0:00:00,1916010,1544784
COL04467,B007,2025-12-10 0:00:00,3285431,3484325
COL04468,B006,2025-07-04 0:00:00,4652146,3588070
COL04469,B007,2025-07-19 0:00:00,4111302,4447954
COL04470,B001,2025-12-26 0:00:00,3867796,3849928
COL04471,B005,2024-07-02 0:00:00,1789882,1362071
COL04472,B002,2024-01-21 0:00:00,3408026,3190961
COL04473,B006,2025-01-25 0:00:00,3769275,3247391
COL04474,B008,2024-01-15 0:00:00,1966675,1792242
COL04475,B005,2023-03-20 0:00:00,1816856,2089370
COL04476,B002,2023-11-19 0:00:00,2840983,3019665
COL04477,B005,2023-10-10 0:00:00,3401658,3300214
COL04478,B006,2024-05-13 0:00:00,1243155,1019962
COL04479,B006,2024-06-19 0:00:00,1983414,2221153
COL04480,B003,2023-07-03 0:00:00,2733096,3080226
COL04481,B004,2023-08-04 0:00:00,2757687,2856004
COL04482,B005,2023-01-25 0:00:00,2723721,2808245
COL04483,B001,2025-06-26 0:00:00,1411212,1124104
COL04484,B003,2024-08-01 0:00:00,3882900,4177936
COL04485,B008,2024-05-17 0:00:00,773593,613382
COL04486,B001,2024-09-04 0:00:00,2909348,2408964
COL04487,B005,2023-01-01 0:00:00,2251714,1893508
COL04488,B008,2023-10-06 0:00:00,2928833,2881708
COL04489,B002,2025-07-21 0:00:00,3535416,3987957
COL04490,B006,2025-09-21 0:00:00,3877181,3307725
COL04491,B003,2023-11-03 0:00:00,2813708,2548667
COL04492,B005,2025-09-03 0:00:00,3732953,3001025
COL04493,B003,2025-10-22 0:00:00,945517,830231
COL04494,B008,2023-02-05 0:00:00,2948224,3172618
COL04495,B002,2025-05-13 0:00:00,3629739,2903736
COL04496,B002,2025-05-18 0:00:00,633362,688824
COL04497,B005,2025-06-24 0:00:00,3209448,2594683
COL04498,B004,2024-05-17 0:00:00,1234057,981662
COL04499,B007,2023-01-03 0:00:00,1828457,1989217
COL04500,B002,2025-05-16 0:00:00,2272380,2070485
COL04501,B004,2023-01-18 0:00:00,3895118,3067008
COL04502,B002,2024-02-21 0:00:00,3088527,3172550
COL04503,B003,2025-06-08 0:00:00,929952,1009967
COL04504,B002,2025-07-28 0:00:00,4265068,3566836
COL04505,B001,2025-04-07 0:00:00,1603896,1701453
COL04506,B002,2023-07-14 0:00:00,1219565,949614
COL04507,B003,2023-10-26 0:00:00,717553,632612
COL04508,B005,2024-12-30 0:00:00,3949654,3757612
COL04509,B001,2023-08-22 0:00:00,2269552,1758923
COL04510,B003,2024-08-01 0:00:00,1820144,1432973
COL04511,B003,2025-09-18 0:00:00,4065392,3998838
COL04512,B007,2025-11-09 0:00:00,2099459,2192605
COL04513,B007,2024-12-30 0:00:00,2968991,3095976
COL04514,B005,2023-07-07 0:00:00,4155860,3685466
COL04515,B002,2024-01-21 0:00:00,964633,849092
COL04516,B001,2025-02-01 0:00:00,1193144,1341846
COL04517,B003,2024-08-30 0:00:00,986024,904080
COL04518,B005,2024-01-25 0:00:00,1510994,1306364
COL04519,B006,2023-09-11 0:00:00,4170198,3732782
COL04520,B004,2025-09-13 0:00:00,4556796,3800438
COL04521,B008,2023-08-09 0:00:00,1790259,1774274
COL04522,B005,2024-02-04 0:00:00,861056,714528
COL04523,B006,2023-04-25 0:00:00,3874255,3387565
COL04524,B001,2025-04-10 0:00:00,1726956,1635312
COL04525,B002,2023-05-14 0:00:00,4671326,5229318
COL04526,B001,2025-10-16 0:00:00,4017588,3924265
COL04527,B007,2025-10-20 0:00:00,3575878,3714536
COL04528,B003,2025-03-20 0:00:00,3744904,4243621
COL04529,B001,2024-11-12 0:00:00,4654471,4840519
COL04530,B008,2023-09-11 0:00:00,834363,631513
COL04531,B008,2025-07-09 0:00:00,4429165,4214133
COL04532,B003,2025-09-28 0:00:00,3942671,3159602
COL04533,B007,2024-03-06 0:00:00,4943584,5041263
COL04534,B002,2023-09-02 0:00:00,2432411,1833631
COL04535,B001,2024-09-28 0:00:00,2676930,2516264
COL04536,B002,2025-06-11 0:00:00,1397460,1243501
COL04537,B007,2023-09-02 0:00:00,853302,822892
COL04538,B008,2025-10-28 0:00:00,3879892,3419677
COL04539,B005,2025-05-29 0:00:00,4512104,4371408
COL04540,B008,2024-12-24 0:00:00,1420738,1068822
COL04541,B005,2024-05-21 0:00:00,947668,964965
COL04542,B002,2024-07-09 0:00:00,2803319,2679811
COL04543,B005,2024-08-12 0:00:00,1150426,1144676
COL04544,B002,2023-06-01 0:00:00,2932367,2475213
COL04545,B008,2023-04-22 0:00:00,1523032,1429052
COL04546,B002,2024-06-18 0:00:00,3097877,2990394
COL04547,B004,2025-04-29 0:00:00,3518023,3359854
COL04548,B007,2023-09-10 0:00:00,4882601,4167067
COL04549,B001,2023-02-14 0:00:00,2010665,1819923
COL04550,B008,2024-08-16 0:00:00,4920295,4236756
COL04551,B008,2024-06-14 0:00:00,2449484,2771522
COL04552,B004,2024-04-19 0:00:00,3255170,2491837
COL04553,B004,2023-03-09 0:00:00,617462,546203
COL04554,B003,2023-10-10 0:00:00,1763691,1625623
COL04555,B005,2023-08-19 0:00:00,3036076,2463089
COL04556,B005,2023-02-20 0:00:00,3104612,3196374
COL04557,B008,2025-04-18 0:00:00,3413629,3117840
COL04558,B008,2025-05-31 0:00:00,2614098,2410290
COL04559,B006,2025-05-02 0:00:00,1069362,980512
COL04560,B007,2023-04-14 0:00:00,4163333,4365754
COL04561,B001,2023-07-16 0:00:00,2535578,2840082
COL04562,B004,2025-11-17 0:00:00,2408725,2645839
COL04563,B001,2023-11-29 0:00:00,1520747,1606777
COL04564,B008,2023-07-16 0:00:00,3469234,3626545
COL04565,B008,2023-10-03 0:00:00,2618217,2288195
COL04566,B001,2024-01-09 0:00:00,3130303,2853027
COL04567,B008,2023-04-24 0:00:00,4264642,3996200
COL04568,B006,2024-06-08 0:00:00,2020524,1817646
COL04569,B004,2024-05-09 0:00:00,894638,816080
COL04570,B006,2024-11-12 0:00:00,4093929,4551098
COL04571,B004,2023-05-14 0:00:00,3301453,2840905
COL04572,B008,2023-02-28 0:00:00,3598225,3939476
COL04573,B008,2024-03-13 0:00:00,715925,600035
COL04574,B006,2023-09-07 0:00:00,554028,448650
COL04575,B006,2025-11-20 0:00:00,3210002,2810195
COL04576,B001,2025-02-27 0:00:00,3902816,3751179
COL04577,B007,2025-08-08 0:00:00,4062396,3692710
COL04578,B005,2025-06-21 0:00:00,1103785,900157
COL04579,B002,2024-08-08 0:00:00,807721,734908
COL04580,B001,2023-07-26 0:00:00,2697666,2024694
COL04581,B007,2025-09-16 0:00:00,2001738,1997491
COL04582,B007,2025-08-18 0:00:00,2300330,2289999
COL04583,B001,2025-03-01 0:00:00,2665265,2680521
COL04584,B008,2023-09-28 0:00:00,745148,625221
COL04585,B007,2024-05-19 0:00:00,4191197,4007614
COL04586,B007,2023-02-16 0:00:00,3473630,3994628
COL04587,B001,2023-01-04 0:00:00,1264340,1150495
COL04588,B008,2025-07-31 0:00:00,4555000,4962661
COL04589,B002,2023-04-26 0:00:00,3933578,2982636
COL04590,B007,2023-06-04 0:00:00,4119253,4254738
COL04591,B002,2025-05-27 0:00:00,2362904,2304563
COL04592,B003,2024-05-30 0:00:00,3130002,3388400
COL04593,B002,2024-09-18 0:00:00,1650904,1330728
COL04594,B006,2023-12-23 0:00:00,1384073,1094038
COL04595,B005,2025-02-26 0:00:00,1076690,1076017
COL04596,B007,2023-02-20 0:00:00,1855562,1470496
COL04597,B004,2025-10-13 0:00:00,4722705,4719503
COL04598,B008,2024-08-21 0:00:00,2585346,2347224
COL04599,B006,2025-07-12 0:00:00,2744471,3052954
COL04600,B002,2024-10-04 0:00:00,1368223,1395514
COL04601,B004,2023-03-05 0:00:00,503110,447995
COL04602,B007,2025-10-07 0:00:00,4492424,5048045
COL04603,B008,2023-10-04 0:00:00,4777954,5015882
COL04604,B002,2025-05-11 0:00:00,4400086,3412034
COL04605,B004,2024-01-29 0:00:00,4317525,3848309
COL04606,B003,2025-09-27 0:00:00,4705961,4648840
COL04607,B008,2024-10-26 0:00:00,3928010,4372472
COL04608,B006,2024-06-04 0:00:00,4702602,4646109
COL04609,B002,2023-11-06 0:00:00,1178359,1095461
COL04610,B007,2023-01-21 0:00:00,4937769,3944194
COL04611,B002,2023-02-18 0:00:00,734861,701158
COL04612,B005,2023-12-26 0:00:00,2491376,2299245
COL04613,B001,2024-10-03 0:00:00,2831597,2507725
COL04614,B007,2025-01-24 0:00:00,1100534,1142793
COL04615,B007,2023-07-26 0:00:00,732791,820546
COL04616,B005,2025-07-02 0:00:00,1418582,1129412
COL04617,B003,2023-09-22 0:00:00,3675323,3760562
COL04618,B002,2023-05-17 0:00:00,4292088,3899006
COL04619,B001,2025-06-26 0:00:00,3931983,3283931
COL04620,B003,2023-05-13 0:00:00,3461239,2934877
COL04621,B002,2023-10-04 0:00:00,3284124,3295374
COL04622,B006,2023-09-09 0:00:00,2247298,1908544
COL04623,B008,2024-08-05 0:00:00,2249655,1940367
COL04624,B003,2023-12-31 0:00:00,1848902,1500002
COL04625,B004,2024-12-13 0:00:00,2933367,2609222
COL04626,B008,2025-11-03 0:00:00,3467793,3606274
COL04627,B002,2024-02-13 0:00:00,4210117,3747324
COL04628,B007,2025-03-22 0:00:00,624003,570744
COL04629,B003,2025-09-30 0:00:00,2048170,1612009
COL04630,B001,2024-02-21 0:00:00,814183,917437
COL04631,B004,2024-06-19 0:00:00,4864389,4013420
COL04632,B001,2024-12-17 0:00:00,4801419,5423681
COL04633,B008,2024-05-21 0:00:00,1351088,1321788
COL04634,B006,2024-11-10 0:00:00,2920171,2956930
COL04635,B008,2025-06-02 0:00:00,1248446,1063259
COL04636,B001,2023-08-07 0:00:00,693089,671965
COL04637,B003,2023-04-19 0:00:00,1464154,1331740
COL04638,B002,2024-02-28 0:00:00,3761250,3701792
COL04639,B001,2025-07-28 0:00:00,3787838,3353689
COL04640,B003,2023-07-05 0:00:00,3807596,4300151
COL04641,B005,2023-11-23 0:00:00,3897636,3456451
COL04642,B002,2023-01-07 0:00:00,4661220,5149427
COL04643,B004,2025-04-05 0:00:00,623389,586333
COL04644,B004,2024-06-19 0:00:00,3783124,3638483
COL04645,B007,2025-04-08 0:00:00,4577460,4710465
COL04646,B004,2024-08-31 0:00:00,2642689,2308644
COL04647,B001,2023-05-12 0:00:00,2346191,1817540
COL04648,B007,2024-10-05 0:00:00,3170174,3392029
COL04649,B003,2023-11-17 0:00:00,3712807,3751655
COL04650,B001,2025-04-28 0:00:00,749325,602952
COL04651,B007,2024-03-11 0:00:00,1037159,1119103
COL04652,B003,2024-02-19 0:00:00,556992,595561
COL04653,B006,2025-03-13 0:00:00,3603818,3446629
COL04654,B005,2024-12-15 0:00:00,620033,536727
COL04655,B006,2025-06-15 0:00:00,811495,636395
COL04656,B002,2024-04-18 0:00:00,2123408,1775517
COL04657,B004,2024-06-05 0:00:00,1950614,2004843
COL04658,B001,2023-09-30 0:00:00,2341731,2326031
COL04659,B008,2023-03-16 0:00:00,2682919,2987726
COL04660,B003,2023-08-08 0:00:00,2112826,1648365
COL04661,B006,2025-11-23 0:00:00,2255931,2399414
COL04662,B003,2024-08-30 0:00:00,1278511,1156236
COL04663,B003,2025-11-23 0:00:00,2059230,1918917
COL04664,B007,2023-02-11 0:00:00,1647034,1864892
COL04665,B008,2023-02-17 0:00:00,1037224,1054168
COL04666,B007,2023-04-01 0:00:00,1689472,1425402
COL04667,B007,2024-06-13 0:00:00,4685480,4004702
COL04668,B007,2023-04-16 0:00:00,3089053,3394119
COL04669,B001,2025-09-30 0:00:00,4536482,3662048
COL04670,B002,2023-01-12 0:00:00,2132697,2102333
COL04671,B003,2023-07-29 0:00:00,1833162,2063040
COL04672,B008,2023-02-19 0:00:00,2235151,1979841
COL04673,B007,2024-12-11 0:00:00,1642676,1831256
COL04674,B002,2025-02-11 0:00:00,2157495,2288820
COL04675,B002,2023-05-04 0:00:00,2074673,2085093
COL04676,B007,2025-01-02 0:00:00,4397955,4506627
COL04677,B002,2023-10-02 0:00:00,2164314,2464720
COL04678,B005,2023-11-25 0:00:00,1868049,1727152
COL04679,B002,2023-06-28 0:00:00,3393291,2953269
COL04680,B003,2025-03-13 0:00:00,1461902,1514248
COL04681,B006,2023-05-01 0:00:00,3323600,3304268
COL04682,B003,2025-02-18 0:00:00,2920765,2510377
COL04683,B008,2023-04-17 0:00:00,3678779,4111241
COL04684,B007,2023-08-17 0:00:00,2459057,2270040
COL04685,B001,2024-04-04 0:00:00,650346,543027
COL04686,B005,2023-03-18 0:00:00,4765053,3985807
COL04687,B008,2023-09-05 0:00:00,567923,563559
COL04688,B007,2024-05-14 0:00:00,2841084,2344223
COL04689,B004,2025-12-05 0:00:00,4381371,3373008
COL04690,B001,2024-12-13 0:00:00,1770069,1445464
COL04691,B002,2024-01-20 0:00:00,4941796,3945034
COL04692,B003,2025-08-27 0:00:00,1838352,1576694
COL04693,B006,2024-08-13 0:00:00,4494628,3440662
COL04694,B006,2025-05-22 0:00:00,1881059,1877729
COL04695,B002,2025-06-04 0:00:00,2603386,2730777
COL04696,B005,2025-07-04 0:00:00,3543949,3587324
COL04697,B001,2023-09-12 0:00:00,3948790,4222461
COL04698,B003,2023-10-27 0:00:00,3366047,2960253
COL04699,B007,2025-11-27 0:00:00,2941319,2566945
COL04700,B006,2025-07-11 0:00:00,4892353,4023425
COL04701,B005,2024-10-03 0:00:00,4343774,3288417
COL04702,B002,2025-06-06 0:00:00,3382083,2858255
COL04703,B005,2024-10-05 0:00:00,1100960,832908
COL04704,B005,2024-02-21 0:00:00,1692052,1343107
COL04705,B002,2024-08-19 0:00:00,4702810,3919865
COL04706,B001,2023-11-08 0:00:00,3074642,3276264
COL04707,B003,2025-09-10 0:00:00,981574,1127126
COL04708,B006,2024-12-12 0:00:00,2718260,2470911
COL04709,B004,2023-03-02 0:00:00,2616577,2424044
COL04710,B006,2023-05-26 0:00:00,1102909,987874
COL04711,B006,2024-10-23 0:00:00,3796702,3704241
COL04712,B003,2025-03-18 0:00:00,536312,581917
COL04713,B005,2025-12-17 0:00:00,4235996,4283892
COL04714,B004,2025-08-14 0:00:00,1044204,1072807
COL04715,B006,2024-01-31 0:00:00,4120020,3852306
COL04716,B003,2023-04-30 0:00:00,1111580,1019214
COL04717,B001,2024-07-20 0:00:00,2719202,2612153
COL04718,B005,2024-08-01 0:00:00,1516655,1534028
COL04719,B001,2025-05-10 0:00:00,2217874,1978221
COL04720,B007,2024-06-29 0:00:00,4182214,4655055
COL04721,B002,2024-01-05 0:00:00,1213862,987011
COL04722,B004,2023-07-14 0:00:00,3773862,3633889
COL04723,B001,2024-12-19 0:00:00,3146376,3493305
COL04724,B005,2024-06-02 0:00:00,1353503,1533102
COL04725,B004,2023-09-04 0:00:00,4344220,3854274
COL04726,B008,2024-09-24 0:00:00,2118186,1770958
COL04727,B001,2024-07-24 0:00:00,820632,877401
COL04728,B005,2025-05-23 0:00:00,3461978,3355926
COL04729,B005,2024-04-25 0:00:00,4758923,3887155
COL04730,B001,2025-01-11 0:00:00,1468585,1511475
COL04731,B001,2024-08-23 0:00:00,3915852,4314959
COL04732,B005,2025-05-24 0:00:00,2921433,2565036
COL04733,B003,2025-09-17 0:00:00,2955860,3115568
COL04734,B004,2023-05-07 0:00:00,1657773,1810356
COL04735,B001,2025-10-15 0:00:00,674741,578535
COL04736,B006,2025-11-09 0:00:00,3104568,3200439
COL04737,B004,2024-02-14 0:00:00,3513750,3523839
COL04738,B003,2023-04-19 0:00:00,3308442,3216470
COL04739,B004,2024-11-22 0:00:00,546702,466052
COL04740,B002,2023-12-20 0:00:00,4644075,3769470
COL04741,B003,2023-11-08 0:00:00,3805023,3173540
COL04742,B005,2024-07-16 0:00:00,3566610,3773685
COL04743,B004,2025-01-13 0:00:00,2042226,2227308
COL04744,B008,2023-05-10 0:00:00,622084,684492
COL04745,B007,2023-05-21 0:00:00,3717728,3329495
COL04746,B002,2025-08-07 0:00:00,4467969,3358485
COL04747,B003,2025-09-12 0:00:00,4128608,3163261
COL04748,B006,2024-09-01 0:00:00,3876245,3147901
COL04749,B001,2023-11-17 0:00:00,3520158,3845660
COL04750,B005,2025-12-21 0:00:00,1962589,1509108
COL04751,B001,2024-08-20 0:00:00,4076166,4300183
COL04752,B005,2023-08-29 0:00:00,2100259,2304930
COL04753,B007,2023-09-30 0:00:00,1620278,1492180
COL04754,B006,2024-09-06 0:00:00,1623285,1232819
COL04755,B002,2024-09-09 0:00:00,695994,593536
COL04756,B004,2023-11-08 0:00:00,2937716,3324630
COL04757,B004,2024-05-16 0:00:00,3187332,3375644
COL04758,B004,2025-05-12 0:00:00,4838864,4332157
COL04759,B005,2024-09-24 0:00:00,1566211,1635185
COL04760,B004,2024-03-15 0:00:00,4437148,3502526
COL04761,B002,2024-05-05 0:00:00,2763256,2942890
COL04762,B002,2025-03-21 0:00:00,3717716,4043729
COL04763,B005,2024-02-02 0:00:00,4695339,4535464
COL04764,B001,2024-01-05 0:00:00,2356496,2110094
COL04765,B002,2024-12-21 0:00:00,1918504,1655628
COL04766,B003,2025-06-12 0:00:00,1423248,1242048
COL04767,B006,2023-04-11 0:00:00,1490202,1668685
COL04768,B002,2025-03-30 0:00:00,4915664,3959798
COL04769,B008,2023-11-18 0:00:00,966107,1088743
COL04770,B005,2024-07-12 0:00:00,2142412,2328146
COL04771,B005,2025-05-14 0:00:00,861696,844025
