LoanID,CustomerID,BranchID,Product,DisbursementDate,DisbursedAmount,OutstandingBalance,InterestRate,EMI,DelinquentDays,NPAFlag
L011545,C00655,B002,Auto Loan,2023-03-15 0:00:00,4238259,1202870,10.31,53871,9,No
L011546,C00429,B005,Auto Loan,2024-09-12 0:00:00,3749959,2782644,11.03,32636,39,No
L011547,C01403,B007,Home Loan,2024-05-06 0:00:00,1120880,937964,9.42,98007,128,Yes
L011548,C01901,B006,Auto Loan,2024-01-15 0:00:00,4593309,2242415,8.28,49703,107,Yes
L011549,C02688,B007,Home Loan,2023-06-17 0:00:00,1805666,893786,8.11,45259,24,No
L011550,C00409,B005,Auto Loan,2024-03-18 0:00:00,9702484,8259021,11.77,109930,87,No
L011551,C00586,B005,Home Loan,2024-11-01 0:00:00,4491427,3577229,16.09,93922,144,Yes
L011552,C01230,B008,Home Loan,2025-12-18 0:00:00,1711413,1398290,8.77,51320,115,Yes
L011553,C02489,B005,Business Loan,2024-04-06 0:00:00,1665381,1070186,15.83,76482,93,Yes
L011554,C00588,B008,Auto Loan,2025-07-30 0:00:00,8152220,1922749,17.42,63016,2,No
L011555,C00363,B004,Home Loan,2023-12-09 0:00:00,5820751,2843074,14.21,92316,22,No
L011556,C02210,B008,Business Loan,2025-04-11 0:00:00,5965059,2324604,10.47,100581,109,Yes
L011557,C01968,B003,Personal Loan,2025-10-15 0:00:00,6660435,4780472,17.45,23633,25,No
L011558,C02307,B008,Personal Loan,2025-03-23 0:00:00,311228,116311,14.72,20644,26,No
L011559,C00518,B006,Business Loan,2025-01-12 0:00:00,2234886,2018136,13.14,73066,63,No
L011560,C02599,B008,Business Loan,2025-07-05 0:00:00,6229358,5314954,15.96,46059,77,No
L011561,C02506,B005,Personal Loan,2024-10-17 0:00:00,3386659,1212807,13.26,31734,23,No
L011562,C02664,B001,Personal Loan,2024-08-12 0:00:00,1808786,423436,11.46,4149,100,Yes
L011563,C01450,B003,Personal Loan,2023-06-13 0:00:00,9646777,2560770,7.24,105530,65,No
L011564,C01045,B002,Home Loan,2025-12-28 0:00:00,7501344,2174480,14.02,16648,41,No
L011565,C02707,B001,Auto Loan,2024-04-03 0:00:00,782479,529329,16.78,14629,110,Yes
L011566,C00785,B006,Home Loan,2023-11-17 0:00:00,6082124,3271222,15.17,55764,49,No
L011567,C01843,B001,Business Loan,2025-02-24 0:00:00,8673014,4603374,11.49,27206,25,No
L011568,C00350,B004,Auto Loan,2024-01-11 0:00:00,6035169,5227619,10.35,91442,113,Yes
L011569,C02593,B006,Home Loan,2025-04-16 0:00:00,3366228,2738450,17.37,12934,102,Yes
L011570,C00311,B005,Business Loan,2024-03-11 0:00:00,3664226,3203838,7.69,110714,117,Yes
L011571,C02538,B004,Business Loan,2024-06-24 0:00:00,922051,596647,7.89,15417,23,No
L011572,C00611,B001,Home Loan,2024-05-13 0:00:00,9606272,8021498,11.11,9647,62,No
L011573,C00766,B008,Auto Loan,2023-05-25 0:00:00,1534508,765547,10.43,9593,136,Yes
L011574,C00448,B002,Home Loan,2023-07-30 0:00:00,5894744,1989847,15.07,82652,46,No
L011575,C02967,B004,Auto Loan,2024-06-10 0:00:00,8864142,6531432,9.58,40012,39,No
L011576,C00963,B005,Home Loan,2025-02-18 0:00:00,5883043,2177862,8.46,13581,18,No
L011577,C01582,B001,Personal Loan,2025-02-12 0:00:00,5341300,1480721,13.34,111126,2,No
L011578,C02159,B005,Personal Loan,2023-12-09 0:00:00,5706665,1595998,14.98,39017,61,No
L011579,C01398,B002,Business Loan,2023-03-27 0:00:00,4351048,2509021,16.08,56277,105,Yes
L011580,C02463,B005,Home Loan,2023-05-16 0:00:00,5858911,2412897,10.81,82523,67,No
L011581,C02239,B006,Personal Loan,2023-07-09 0:00:00,9347534,6831728,11.42,51937,135,Yes
L011582,C00358,B008,Business Loan,2023-10-31 0:00:00,4899995,3594590,10.73,70284,114,Yes
L011583,C01146,B005,Home Loan,2025-08-07 0:00:00,8247349,2022063,15.08,49459,101,Yes
L011584,C02738,B001,Auto Loan,2024-05-12 0:00:00,8367195,7700785,12.05,116664,146,Yes
L011585,C00367,B001,Home Loan,2025-06-23 0:00:00,9107101,6100518,11.38,117226,47,No
L011586,C01992,B004,Auto Loan,2023-06-07 0:00:00,9863617,8705684,9.28,94806,46,No
L011587,C00844,B004,Home Loan,2024-08-16 0:00:00,6524876,2526799,7.87,14497,33,No
L011588,C01912,B007,Home Loan,2023-10-01 0:00:00,2009068,1452844,17.63,14269,95,Yes
L011589,C01985,B003,Auto Loan,2024-03-30 0:00:00,7189972,3881716,17.02,13283,24,No
L011590,C01414,B003,Home Loan,2023-12-23 0:00:00,642390,188181,9.37,70562,17,No
L011591,C01596,B001,Auto Loan,2023-01-13 0:00:00,2630184,1379686,9.47,12263,112,Yes
L011592,C02893,B007,Personal Loan,2023-12-04 0:00:00,1146470,315378,12.91,44313,144,Yes
L011593,C02866,B003,Auto Loan,2025-03-16 0:00:00,7698011,3513242,10.32,41860,53,No
L011594,C01272,B004,Auto Loan,2024-05-14 0:00:00,7655052,6140061,14.95,75338,28,No
L011595,C00478,B007,Auto Loan,2023-06-27 0:00:00,8868082,2208598,16.26,96328,120,Yes
L011596,C02500,B005,Auto Loan,2023-12-25 0:00:00,7629666,3023470,17.98,81639,26,No
L011597,C00687,B001,Personal Loan,2025-07-15 0:00:00,2545565,1743870,10.18,15347,29,No
L011598,C01617,B002,Business Loan,2024-10-24 0:00:00,7344630,4710297,13.63,62380,54,No
L011599,C02827,B001,Auto Loan,2023-05-16 0:00:00,2897376,1824870,11.85,10427,63,No
L011600,C00413,B007,Home Loan,2025-06-12 0:00:00,4934733,1076982,11.7,64305,62,No
L011601,C00271,B008,Business Loan,2025-07-28 0:00:00,8478161,1710227,13.48,49305,15,No
L011602,C00202,B004,Auto Loan,2025-04-25 0:00:00,5814284,5181382,10.13,96656,143,Yes
L011603,C01563,B008,Business Loan,2023-05-02 0:00:00,9961817,2602529,7.9,80223,17,No
L011604,C01050,B002,Auto Loan,2023-11-11 0:00:00,5084131,1542081,14.39,106736,88,No
L011605,C01377,B006,Auto Loan,2025-08-27 0:00:00,9297454,7037629,8.17,11718,129,Yes
L011606,C02430,B003,Personal Loan,2025-08-07 0:00:00,282970,98444,12,89594,137,Yes
L011607,C01787,B007,Auto Loan,2025-04-01 0:00:00,6538716,5463380,9.6,12164,61,No
L011608,C01664,B008,Personal Loan,2024-10-18 0:00:00,4529867,2018538,15.28,38909,105,Yes
L011609,C01158,B005,Business Loan,2023-05-26 0:00:00,7244406,3411791,8.73,56393,37,No
L011610,C02373,B006,Auto Loan,2024-08-13 0:00:00,5586462,5380701,11.35,55592,118,Yes
L011611,C00373,B002,Personal Loan,2024-06-23 0:00:00,3763546,2335862,8.4,5538,145,Yes
L011612,C00418,B007,Home Loan,2025-11-06 0:00:00,8333766,2700877,9.15,39654,92,Yes
L011613,C01377,B003,Home Loan,2025-06-25 0:00:00,507990,354847,13.23,82593,126,Yes
L011614,C01254,B005,Business Loan,2023-10-10 0:00:00,8912439,2885441,12.25,85243,67,No
L011615,C00273,B008,Home Loan,2025-06-10 0:00:00,6195052,2775373,17.6,49126,28,No
L011616,C00098,B005,Home Loan,2023-04-13 0:00:00,822089,381838,16.52,9753,104,Yes
L011617,C00954,B005,Home Loan,2025-08-13 0:00:00,1832891,1218299,9.73,82144,41,No
L011618,C00128,B008,Personal Loan,2024-01-16 0:00:00,7063243,6284928,9.18,50760,29,No
L011619,C01093,B001,Business Loan,2024-10-05 0:00:00,8454053,4678477,12.55,19008,32,No
L011620,C02425,B008,Personal Loan,2024-01-29 0:00:00,1946000,1041111,14.92,83335,5,No
L011621,C01654,B001,Auto Loan,2023-08-03 0:00:00,4171306,3173215,8.29,26233,98,Yes
L011622,C00562,B002,Home Loan,2023-02-05 0:00:00,6525689,3635159,17.59,20980,55,No
L011623,C01700,B006,Personal Loan,2025-02-22 0:00:00,6352822,3204446,14.19,48753,67,No
L011624,C01724,B008,Business Loan,2025-04-06 0:00:00,7918551,7585955,12.39,95923,68,No
L011625,C02912,B007,Auto Loan,2025-09-25 0:00:00,3731279,2591303,11.09,99151,102,Yes
L011626,C01155,B002,Home Loan,2023-09-28 0:00:00,720460,692358,10.68,66750,109,Yes
L011627,C02921,B006,Home Loan,2024-03-25 0:00:00,4583914,2361632,10.69,60389,131,Yes
L011628,C01842,B006,Home Loan,2024-01-26 0:00:00,9129427,7849786,8.57,105692,124,Yes
L011629,C01655,B002,Business Loan,2025-12-12 0:00:00,5055700,1150265,8.47,26569,4,No
L011630,C01143,B002,Auto Loan,2024-06-20 0:00:00,7826554,2594274,16.02,49951,99,Yes
L011631,C00369,B001,Business Loan,2023-03-13 0:00:00,6901556,4087088,14.38,64575,81,No
L011632,C01619,B006,Personal Loan,2024-01-11 0:00:00,1767233,670718,8.04,57358,126,Yes
L011633,C00226,B002,Auto Loan,2025-07-05 0:00:00,4579641,4392757,11.37,59027,61,No
L011634,C02483,B002,Personal Loan,2024-01-07 0:00:00,2701545,1328832,13.16,90192,95,Yes
L011635,C01007,B002,Personal Loan,2023-08-07 0:00:00,9474665,6911648,8.48,103017,150,Yes
L011636,C01647,B003,Personal Loan,2025-04-04 0:00:00,7238223,3957467,9.37,29187,10,No
L011637,C02169,B006,Home Loan,2025-06-18 0:00:00,8669616,6093129,15.86,76752,25,No
L011638,C02191,B001,Auto Loan,2024-09-04 0:00:00,587238,285879,17.61,84294,77,No
L011639,C00823,B007,Personal Loan,2024-01-10 0:00:00,7825027,5751335,16.04,83809,141,Yes
L011640,C00585,B007,Personal Loan,2024-11-25 0:00:00,5901645,3912530,7.95,37010,93,Yes
L011641,C00471,B008,Home Loan,2024-08-08 0:00:00,6073197,3626469,11.75,28088,72,No
L011642,C00198,B003,Business Loan,2023-12-10 0:00:00,2646531,1030558,13.34,15685,104,Yes
L011643,C00518,B004,Personal Loan,2023-04-19 0:00:00,2939083,2243657,11.47,64333,52,No
L011644,C00740,B001,Business Loan,2024-12-05 0:00:00,2844967,2220163,14.49,115989,64,No
L011645,C00278,B001,Business Loan,2025-06-06 0:00:00,5224008,2751713,14.21,74219,148,Yes
L011646,C00474,B008,Personal Loan,2025-12-14 0:00:00,8577614,5649749,16.87,51703,9,No
L011647,C00447,B002,Home Loan,2023-03-29 0:00:00,7611737,7279507,13.39,111084,114,Yes
L011648,C02976,B002,Auto Loan,2025-07-01 0:00:00,6267918,4422313,9.68,99964,12,No
L011649,C00967,B006,Home Loan,2025-04-20 0:00:00,6728844,4832590,9.61,64824,126,Yes
L011650,C00493,B003,Auto Loan,2025-09-22 0:00:00,2192482,1044104,14.12,87071,76,No
L011651,C01030,B002,Home Loan,2025-07-25 0:00:00,898312,466733,15.41,92369,26,No
L011652,C01595,B007,Business Loan,2025-12-19 0:00:00,8085649,6717266,16.68,37864,90,No
L011653,C01233,B003,Auto Loan,2023-07-20 0:00:00,3560699,790608,11.58,26822,136,Yes
L011654,C02482,B002,Auto Loan,2023-04-27 0:00:00,5030856,4658530,11.84,64726,48,No
L011655,C00636,B002,Auto Loan,2024-12-03 0:00:00,5405512,1710617,13.11,8859,16,No
L011656,C00479,B002,Business Loan,2024-03-04 0:00:00,2915873,2564212,16.43,66370,43,No
L011657,C01997,B008,Business Loan,2023-12-11 0:00:00,1775717,1744261,10.43,49433,30,No
L011658,C00222,B008,Personal Loan,2025-12-24 0:00:00,4723972,3101578,8.38,17902,150,Yes
L011659,C01028,B004,Home Loan,2023-01-05 0:00:00,3485556,1042003,8.57,68457,132,Yes
L011660,C02995,B005,Business Loan,2025-02-11 0:00:00,7394035,7082838,12.34,107981,64,No
L011661,C00315,B006,Personal Loan,2025-09-01 0:00:00,3024540,1530607,17.61,29092,115,Yes
L011662,C02553,B008,Auto Loan,2024-03-04 0:00:00,4798721,3286271,15.78,38385,132,Yes
L011663,C01448,B003,Business Loan,2024-02-26 0:00:00,5910512,5711452,16.28,64042,13,No
L011664,C02923,B008,Personal Loan,2024-03-24 0:00:00,3983948,3920776,12.66,27023,70,No
L011665,C01017,B003,Business Loan,2023-01-19 0:00:00,4402367,2961637,15.7,79646,117,Yes
L011666,C02945,B002,Personal Loan,2024-02-20 0:00:00,5253075,4534614,16.36,32038,59,No
L011667,C01775,B001,Personal Loan,2024-10-25 0:00:00,9550501,2440539,12.41,117071,98,Yes
L011668,C01716,B003,Auto Loan,2023-11-23 0:00:00,5096209,2961044,10.24,53223,139,Yes
L011669,C00007,B007,Personal Loan,2025-01-07 0:00:00,1624400,1114180,15.55,79853,119,Yes
L011670,C02542,B002,Home Loan,2023-02-10 0:00:00,1252658,1129350,8.58,51270,76,No
L011671,C02414,B005,Auto Loan,2024-07-26 0:00:00,4676943,2336870,12.08,53825,126,Yes
L011672,C01684,B001,Auto Loan,2025-08-21 0:00:00,5768742,5399731,8.43,32113,81,No
L011673,C02486,B005,Personal Loan,2024-12-30 0:00:00,3520662,3093362,17.52,80494,63,No
L011674,C02846,B008,Auto Loan,2024-02-07 0:00:00,3926265,3499217,7.24,52515,126,Yes
L011675,C00421,B001,Home Loan,2025-01-09 0:00:00,9320778,4836733,13.41,25728,29,No
L011676,C02958,B006,Business Loan,2024-04-27 0:00:00,3899264,3414304,11.01,107596,93,Yes
L011677,C02268,B004,Business Loan,2023-10-26 0:00:00,6828114,2034315,10.98,62218,28,No
L011678,C01493,B004,Business Loan,2025-01-09 0:00:00,8753313,7377874,14.32,16613,150,Yes
L011679,C00981,B008,Auto Loan,2024-04-09 0:00:00,9974465,6408920,16.92,13091,71,No
L011680,C00033,B003,Business Loan,2023-08-20 0:00:00,4003783,1350088,11.34,107115,9,No
L011681,C01285,B003,Home Loan,2024-12-23 0:00:00,9383786,3477366,10.73,88627,89,No
L011682,C02576,B005,Home Loan,2024-05-17 0:00:00,8003926,7862589,7.98,17509,103,Yes
L011683,C00267,B001,Home Loan,2025-05-30 0:00:00,8015906,3154814,14.05,73758,107,Yes
L011684,C01385,B001,Home Loan,2023-04-26 0:00:00,3330958,861616,17.81,39546,130,Yes
L011685,C01231,B006,Business Loan,2025-12-11 0:00:00,9129480,5471918,11.74,90851,94,Yes
L011686,C00521,B002,Auto Loan,2024-11-30 0:00:00,7694683,1992023,10.94,30582,90,No
L011687,C02505,B006,Business Loan,2023-07-17 0:00:00,2213751,836286,10.32,57469,36,No
L011688,C01783,B006,Business Loan,2024-08-16 0:00:00,6249547,2738455,8.18,109594,14,No
L011689,C02955,B004,Business Loan,2025-11-28 0:00:00,4226373,1025912,13.78,53909,62,No
L011690,C00944,B008,Auto Loan,2025-09-29 0:00:00,3108804,832332,9.45,18073,90,No
L011691,C00884,B004,Auto Loan,2025-04-19 0:00:00,1033155,249931,11.18,80360,101,Yes
L011692,C02066,B008,Home Loan,2025-03-12 0:00:00,5975501,5754923,16.86,33190,29,No
L011693,C01830,B005,Auto Loan,2024-07-22 0:00:00,6390397,6003502,15.42,57116,13,No
L011694,C02653,B007,Auto Loan,2024-12-26 0:00:00,5778761,5519692,16.17,112604,130,Yes
L011695,C02007,B003,Personal Loan,2024-11-13 0:00:00,3791488,1402602,16.42,118192,66,No
L011696,C01836,B003,Business Loan,2024-08-29 0:00:00,7961731,6555786,15.99,20134,97,Yes
L011697,C02192,B004,Auto Loan,2025-10-25 0:00:00,2831237,2012253,10.55,5157,123,Yes
L011698,C01115,B003,Home Loan,2024-02-22 0:00:00,4757908,1349378,13.29,79419,7,No
L011699,C01101,B002,Business Loan,2025-07-17 0:00:00,2980665,2169494,14.16,56379,108,Yes
L011700,C02545,B005,Home Loan,2024-01-08 0:00:00,4410562,953528,12.87,48437,115,Yes
L011701,C00561,B005,Personal Loan,2023-05-10 0:00:00,6430667,4605366,12.78,46168,47,No
L011702,C00317,B008,Home Loan,2023-09-08 0:00:00,9216680,2618576,13.35,53609,134,Yes
L011703,C01750,B007,Home Loan,2023-08-13 0:00:00,6013165,5980909,13.49,94837,119,Yes
L011704,C00819,B006,Business Loan,2024-07-16 0:00:00,3552063,1496126,14.31,16447,118,Yes
L011705,C02141,B007,Personal Loan,2024-12-21 0:00:00,5758783,2345943,15.65,109838,0,No
L011706,C00062,B006,Home Loan,2023-08-24 0:00:00,9685519,2363562,7.93,108420,17,No
L011707,C02189,B004,Auto Loan,2025-08-12 0:00:00,7272324,3867223,8.67,34592,141,Yes
L011708,C02151,B005,Business Loan,2023-05-14 0:00:00,2902710,1951971,14.35,41379,42,No
L011709,C02170,B003,Home Loan,2024-11-11 0:00:00,4567492,3626833,15.2,108953,80,No
L011710,C02646,B005,Business Loan,2024-07-19 0:00:00,8508172,2278663,16.58,67101,79,No
L011711,C01757,B008,Auto Loan,2024-04-11 0:00:00,4648916,2606805,15.37,59748,140,Yes
L011712,C02171,B006,Auto Loan,2024-07-20 0:00:00,1283680,538411,7.89,9096,39,No
L011713,C02373,B008,Auto Loan,2024-07-13 0:00:00,6262579,3583788,13.93,26942,39,No
L011714,C01357,B002,Auto Loan,2024-01-20 0:00:00,5307379,4298512,13,7316,77,No
L011715,C00682,B001,Business Loan,2024-08-08 0:00:00,8884395,8475172,13.84,90627,123,Yes
L011716,C00080,B008,Auto Loan,2023-07-12 0:00:00,6735698,4637447,10.83,3387,76,No
L011717,C01229,B003,Business Loan,2024-06-15 0:00:00,9754849,8094668,11.01,57990,88,No
L011718,C02404,B008,Business Loan,2023-10-13 0:00:00,8449498,3092356,16.69,99115,138,Yes
L011719,C00224,B004,Home Loan,2024-04-28 0:00:00,6119629,4620996,11.93,62963,62,No
L011720,C02241,B003,Business Loan,2023-02-02 0:00:00,7023598,4117515,12.29,100152,41,No
L011721,C01150,B003,Personal Loan,2023-12-13 0:00:00,5448188,1336388,11.6,55242,120,Yes
L011722,C01677,B004,Home Loan,2023-05-18 0:00:00,878571,413582,13.22,40288,7,No
L011723,C02214,B003,Home Loan,2023-02-09 0:00:00,4275412,2887049,7.05,54133,43,No
L011724,C00177,B007,Auto Loan,2025-05-26 0:00:00,5420144,2199242,10.12,90703,114,Yes
L011725,C01621,B008,Business Loan,2025-07-18 0:00:00,4306640,3450560,8.58,29915,66,No
L011726,C02468,B008,Personal Loan,2023-12-13 0:00:00,6101148,1285301,13.71,20502,61,No
L011727,C00222,B007,Home Loan,2024-01-10 0:00:00,2015395,457112,13.86,57763,90,No
L011728,C01619,B008,Auto Loan,2025-01-13 0:00:00,2217959,1516912,7.11,11211,19,No
L011729,C01702,B006,Auto Loan,2024-01-18 0:00:00,1455757,1129262,7.79,19049,102,Yes
L011730,C02017,B008,Personal Loan,2024-07-26 0:00:00,769730,669901,8.88,85060,142,Yes
L011731,C00424,B004,Business Loan,2025-08-21 0:00:00,5885139,4156475,10.45,89856,99,Yes
L011732,C00622,B003,Home Loan,2024-05-28 0:00:00,6789560,4402301,12.67,32109,60,No
L011733,C01624,B007,Home Loan,2024-03-24 0:00:00,7666124,3332405,16.57,18933,109,Yes
L011734,C02467,B004,Personal Loan,2024-11-23 0:00:00,2535277,948658,9.49,44869,105,Yes
L011735,C01124,B006,Auto Loan,2023-11-29 0:00:00,4294329,1794800,10.8,92027,149,Yes
L011736,C01650,B003,Home Loan,2023-12-11 0:00:00,7944245,7661054,17.86,83163,143,Yes
L011737,C00260,B004,Auto Loan,2025-12-09 0:00:00,4679323,4602288,11.43,26420,114,Yes
L011738,C00880,B006,Auto Loan,2025-01-02 0:00:00,8135675,3721389,7.99,12885,54,No
L011739,C02451,B002,Personal Loan,2023-05-15 0:00:00,6420505,2875058,15.3,60651,39,No
L011740,C02200,B003,Auto Loan,2023-08-31 0:00:00,4210598,3968177,8.45,63014,145,Yes
L011741,C00021,B004,Auto Loan,2025-03-12 0:00:00,1022444,773171,7.83,47268,44,No
L011742,C00806,B006,Personal Loan,2024-04-07 0:00:00,1197605,724119,16.66,12567,150,Yes
L011743,C01497,B008,Business Loan,2025-06-11 0:00:00,8055523,3428548,15.37,22906,72,No
L011744,C01155,B007,Auto Loan,2025-01-05 0:00:00,373402,340376,8.8,88978,1,No
L011745,C01553,B001,Auto Loan,2024-06-10 0:00:00,9397399,8258839,8.33,36090,128,Yes
L011746,C00875,B007,Home Loan,2024-07-23 0:00:00,5325618,4761718,7.82,101386,37,No
L011747,C02628,B002,Business Loan,2025-07-26 0:00:00,9310085,7721448,15.06,51212,69,No
L011748,C02699,B004,Personal Loan,2023-03-26 0:00:00,9102308,5079549,14.44,106296,114,Yes
L011749,C00513,B005,Home Loan,2023-06-20 0:00:00,4783016,4343413,12,37088,126,Yes
L011750,C02270,B008,Home Loan,2023-11-21 0:00:00,8915524,7624493,16.7,102935,44,No
L011751,C01438,B002,Business Loan,2024-09-17 0:00:00,8638103,5019342,8.02,115952,27,No
L011752,C02117,B007,Home Loan,2025-08-18 0:00:00,2960318,2171694,8.01,89308,54,No
L011753,C01132,B008,Home Loan,2023-08-03 0:00:00,5084319,3937703,9.58,63395,130,Yes
L011754,C00603,B007,Auto Loan,2024-05-10 0:00:00,4135477,2909337,14.67,18454,80,No
L011755,C02673,B001,Home Loan,2024-07-10 0:00:00,5390910,1985535,14.14,57336,40,No
L011756,C01153,B007,Personal Loan,2025-03-23 0:00:00,1116178,367965,10.48,10517,91,Yes
L011757,C01761,B002,Auto Loan,2023-12-12 0:00:00,6840049,4222379,7.01,37705,75,No
L011758,C02107,B003,Personal Loan,2024-09-17 0:00:00,8245587,2732307,13.77,88034,79,No
L011759,C00134,B003,Auto Loan,2023-04-07 0:00:00,8092756,4528668,17,49359,78,No
L011760,C02606,B004,Home Loan,2023-12-06 0:00:00,947085,429506,7.58,92842,149,Yes
L011761,C02148,B007,Auto Loan,2024-08-09 0:00:00,8280182,7890111,10.16,86389,70,No
L011762,C02970,B007,Auto Loan,2023-05-02 0:00:00,8700575,6606593,13.66,7664,63,No
L011763,C00727,B007,Personal Loan,2024-03-16 0:00:00,7780737,3228493,12.85,28604,115,Yes
L011764,C00334,B008,Auto Loan,2023-02-19 0:00:00,5360897,2734524,10.37,112482,26,No
L011765,C00595,B002,Auto Loan,2025-10-20 0:00:00,8247079,3725871,7.12,79320,15,No
L011766,C02372,B004,Personal Loan,2024-10-28 0:00:00,5991942,3992672,13.24,70760,71,No
L011767,C02057,B007,Personal Loan,2025-03-31 0:00:00,3807313,1922949,13.12,26386,15,No
L011768,C02827,B005,Business Loan,2025-08-25 0:00:00,1775874,1370783,14.16,87806,134,Yes
L011769,C02520,B002,Business Loan,2023-12-27 0:00:00,6111141,5212443,8.19,100014,45,No
L011770,C02503,B002,Home Loan,2025-04-07 0:00:00,5069893,4008254,11.03,58309,38,No
L011771,C01382,B003,Business Loan,2024-02-05 0:00:00,8728935,6382362,14.86,53274,15,No
L011772,C02169,B004,Personal Loan,2023-04-13 0:00:00,8546234,2185047,13.94,8562,135,Yes
L011773,C02682,B003,Personal Loan,2024-02-24 0:00:00,102649,53821,17.75,83132,58,No
L011774,C02699,B003,Home Loan,2023-09-01 0:00:00,9613299,9051468,10.78,34866,122,Yes
L011775,C00082,B004,Auto Loan,2023-09-27 0:00:00,3912504,2519408,7.06,19339,87,No
L011776,C02768,B006,Business Loan,2024-05-03 0:00:00,8479107,8468860,11.67,44695,17,No
L011777,C00798,B005,Home Loan,2024-09-01 0:00:00,3117927,2017231,13.84,109338,94,Yes
L011778,C02779,B001,Home Loan,2023-04-19 0:00:00,5636949,1466042,9.4,70972,2,No
L011779,C00801,B005,Personal Loan,2024-12-24 0:00:00,6148752,2070477,12.37,103013,10,No
L011780,C01386,B005,Personal Loan,2023-11-07 0:00:00,5244446,1850751,10.7,49378,23,No
L011781,C02655,B007,Home Loan,2025-06-14 0:00:00,8074068,2594847,15.18,65709,66,No
L011782,C01169,B008,Personal Loan,2024-08-05 0:00:00,3157932,2772037,14.28,13478,99,Yes
L011783,C02285,B006,Personal Loan,2025-02-02 0:00:00,469421,257997,12.22,70408,116,Yes
L011784,C01549,B004,Personal Loan,2023-11-28 0:00:00,5281706,2950159,11.46,100189,28,No
L011785,C02309,B001,Business Loan,2024-05-06 0:00:00,6365570,5761075,7.85,69706,113,Yes
L011786,C02117,B003,Business Loan,2024-01-27 0:00:00,7675633,7327855,12.72,4089,91,Yes
L011787,C00747,B004,Auto Loan,2025-12-28 0:00:00,480906,241616,7.13,12561,101,Yes
L011788,C00626,B007,Personal Loan,2024-01-09 0:00:00,6638851,5683545,9.68,38922,108,Yes
L011789,C01322,B005,Business Loan,2023-12-10 0:00:00,1255443,460568,13.5,66476,89,No
L011790,C01883,B005,Business Loan,2025-08-18 0:00:00,703367,542436,10.01,78232,37,No
