TransactionID,CustomerID,BranchID,Date,Amount,TransactionType,Channel
T0027093,C01707,B008,2025-12-02 0:00:00,1891775,Withdrawal,Internet Banking
T0027094,C00759,B008,2025-09-28 0:00:00,507707,EMI Payment,Branch
T0027095,C00040,B005,2025-10-11 0:00:00,1580891,EMI Payment,ATM
T0027096,C02611,B002,2023-09-14 0:00:00,947913,Withdrawal,ATM
T0027097,C00155,B003,2024-10-18 0:00:00,350412,Withdrawal,Mobile
T0027098,C02461,B004,2023-07-09 0:00:00,719485,Withdrawal,Internet Banking
T0027099,C00158,B001,2025-12-30 0:00:00,974469,Withdrawal,Internet Banking
T0027100,C02434,B005,2024-01-15 0:00:00,1247537,EMI Payment,ATM
T0027101,C02189,B004,2025-09-18 0:00:00,954469,Deposit,Branch
T0027102,C01215,B002,2023-12-25 0:00:00,557332,EMI Payment,Internet Banking
T0027103,C00655,B008,2024-07-09 0:00:00,480734,Transfer,Branch
T0027104,C01012,B007,2023-08-21 0:00:00,400649,Transfer,Branch
T0027105,C00420,B008,2023-10-20 0:00:00,482080,EMI Payment,Internet Banking
T0027106,C01284,B008,2023-07-13 0:00:00,1242608,Withdrawal,ATM
T0027107,C01208,B005,2025-10-01 0:00:00,706655,EMI Payment,Mobile
T0027108,C01959,B004,2023-05-26 0:00:00,792082,Withdrawal,Internet Banking
T0027109,C02482,B007,2024-11-22 0:00:00,1004481,Transfer,Mobile
T0027110,C00464,B007,2023-10-02 0:00:00,152941,Deposit,Mobile
T0027111,C00897,B004,2023-06-28 0:00:00,1782222,Transfer,Mobile
T0027112,C01965,B003,2025-01-30 0:00:00,1191099,Deposit,ATM
T0027113,C02626,B003,2025-03-31 0:00:00,1090475,Withdrawal,Internet Banking
T0027114,C00814,B007,2023-04-14 0:00:00,986724,Deposit,Mobile
T0027115,C01948,B001,2025-10-28 0:00:00,1533491,EMI Payment,Branch
T0027116,C02975,B007,2023-02-01 0:00:00,25248,Transfer,Branch
T0027117,C00236,B003,2023-10-06 0:00:00,1076439,Transfer,ATM
T0027118,C01172,B006,2023-05-27 0:00:00,726471,EMI Payment,Internet Banking
T0027119,C00608,B001,2025-04-20 0:00:00,1535540,Transfer,Mobile
T0027120,C00827,B002,2025-08-12 0:00:00,130884,EMI Payment,Mobile
T0027121,C00572,B008,2023-06-09 0:00:00,1416949,Withdrawal,Internet Banking
T0027122,C00069,B002,2025-09-19 0:00:00,1093198,EMI Payment,ATM
T0027123,C01789,B006,2024-07-18 0:00:00,1020892,Deposit,Internet Banking
T0027124,C01304,B007,2025-06-06 0:00:00,346648,Deposit,ATM
T0027125,C01800,B007,2025-09-02 0:00:00,20339,Deposit,ATM
T0027126,C02110,B002,2025-03-27 0:00:00,276815,Withdrawal,ATM
T0027127,C01988,B008,2024-03-07 0:00:00,448397,Withdrawal,Branch
T0027128,C01209,B007,2023-03-01 0:00:00,1843556,EMI Payment,ATM
T0027129,C00912,B004,2023-05-15 0:00:00,1652761,Withdrawal,Branch
T0027130,C00200,B002,2025-04-25 0:00:00,171092,Transfer,ATM
T0027131,C01816,B001,2025-01-13 0:00:00,749376,Transfer,Branch
T0027132,C01004,B008,2023-11-23 0:00:00,285177,Withdrawal,ATM
T0027133,C00066,B007,2023-08-28 0:00:00,580157,EMI Payment,Branch
T0027134,C01940,B001,2025-06-04 0:00:00,1956334,EMI Payment,ATM
T0027135,C00687,B004,2024-10-07 0:00:00,1997978,Deposit,Mobile
T0027136,C00629,B005,2024-03-09 0:00:00,1228896,Withdrawal,Branch
T0027137,C02209,B001,2023-06-19 0:00:00,1272052,Withdrawal,Branch
T0027138,C01262,B002,2023-03-28 0:00:00,1161646,EMI Payment,ATM
T0027139,C02083,B004,2023-05-27 0:00:00,1619434,Deposit,ATM
T0027140,C02172,B007,2023-09-15 0:00:00,1572675,EMI Payment,ATM
T0027141,C02706,B008,2025-05-24 0:00:00,1361112,Withdrawal,Branch
T0027142,C01393,B001,2024-08-09 0:00:00,222682,Transfer,Internet Banking
T0027143,C02224,B003,2025-03-05 0:00:00,499508,Transfer,Branch
T0027144,C00626,B007,2025-06-29 0:00:00,1226737,Withdrawal,Mobile
T0027145,C00102,B003,2025-04-01 0:00:00,508920,Transfer,Mobile
T0027146,C01656,B002,2024-12-17 0:00:00,1780303,Transfer,Branch
T0027147,C01303,B008,2024-02-25 0:00:00,1255651,Deposit,Branch
T0027148,C01113,B006,2023-10-19 0:00:00,1496084,Deposit,ATM
T0027149,C02709,B008,2025-05-27 0:00:00,511469,Withdrawal,ATM
T0027150,C02743,B004,2025-08-21 0:00:00,221838,Withdrawal,ATM
T0027151,C00673,B004,2025-03-12 0:00:00,404418,Transfer,Internet Banking
T0027152,C01442,B001,2025-11-08 0:00:00,1422236,Deposit,Branch
T0027153,C01237,B002,2023-06-05 0:00:00,1526850,Withdrawal,Mobile
T0027154,C01224,B005,2023-06-19 0:00:00,904985,Deposit,Mobile
T0027155,C00276,B001,2023-12-27 0:00:00,1934362,Withdrawal,Internet Banking
T0027156,C02999,B008,2023-08-11 0:00:00,1701593,Withdrawal,Mobile
T0027157,C00663,B004,2024-05-27 0:00:00,317358,Withdrawal,Internet Banking
T0027158,C02695,B004,2023-06-08 0:00:00,1806116,Withdrawal,Internet Banking
T0027159,C02425,B003,2025-05-16 0:00:00,1207001,Withdrawal,Branch
T0027160,C00427,B001,2023-04-27 0:00:00,1347909,Deposit,Branch
T0027161,C02967,B005,2023-07-16 0:00:00,928557,Deposit,Branch
T0027162,C02797,B003,2024-10-22 0:00:00,1575935,Deposit,Mobile
T0027163,C01121,B005,2025-08-01 0:00:00,509487,Withdrawal,Internet Banking
T0027164,C02490,B004,2023-05-12 0:00:00,946633,Deposit,Branch
T0027165,C00507,B002,2025-02-14 0:00:00,356925,EMI Payment,Branch
T0027166,C02417,B008,2025-02-13 0:00:00,409900,Withdrawal,Mobile
T0027167,C00456,B004,2024-05-07 0:00:00,1043502,EMI Payment,Internet Banking
T0027168,C01382,B008,2024-12-30 0:00:00,1597955,EMI Payment,ATM
T0027169,C01341,B007,2025-11-16 0:00:00,509840,Withdrawal,Branch
T0027170,C00268,B003,2024-04-06 0:00:00,1774384,EMI Payment,Internet Banking
T0027171,C00565,B005,2025-04-30 0:00:00,1198997,EMI Payment,Mobile
T0027172,C02435,B002,2023-11-01 0:00:00,1524773,Deposit,Mobile
T0027173,C00376,B002,2023-01-22 0:00:00,1014118,EMI Payment,Branch
T0027174,C01112,B001,2024-07-17 0:00:00,864917,Deposit,Mobile
T0027175,C00971,B004,2023-05-18 0:00:00,1650263,Withdrawal,ATM
T0027176,C02783,B004,2025-12-29 0:00:00,242124,Withdrawal,Internet Banking
T0027177,C02919,B001,2024-02-21 0:00:00,1747440,Withdrawal,Internet Banking
T0027178,C00995,B006,2025-05-12 0:00:00,1025475,Deposit,ATM
T0027179,C02578,B005,2024-05-30 0:00:00,558443,Transfer,ATM
T0027180,C00976,B003,2023-07-29 0:00:00,246038,Deposit,Mobile
T0027181,C00678,B005,2023-01-17 0:00:00,1629171,EMI Payment,Branch
T0027182,C01736,B004,2024-03-01 0:00:00,216738,EMI Payment,ATM
T0027183,C02198,B003,2023-08-29 0:00:00,1925890,Withdrawal,Mobile
T0027184,C02377,B004,2024-10-16 0:00:00,1156257,Withdrawal,Mobile
T0027185,C00081,B004,2023-12-27 0:00:00,1896373,Deposit,Internet Banking
T0027186,C00239,B004,2023-12-15 0:00:00,976828,Transfer,Internet Banking
T0027187,C00976,B004,2024-05-26 0:00:00,1640514,Transfer,Mobile
T0027188,C02057,B004,2025-12-11 0:00:00,945450,EMI Payment,Internet Banking
T0027189,C00916,B007,2024-11-21 0:00:00,445861,Transfer,ATM
T0027190,C02992,B006,2023-08-26 0:00:00,1112797,Deposit,ATM
T0027191,C02452,B007,2024-11-10 0:00:00,743587,Transfer,Mobile
T0027192,C00272,B007,2025-08-06 0:00:00,955334,Transfer,Mobile
T0027193,C00877,B008,2023-11-16 0:00:00,1613209,Withdrawal,ATM
T0027194,C02009,B002,2025-07-20 0:00:00,1038945,Withdrawal,Branch
T0027195,C02214,B008,2024-12-06 0:00:00,1564072,EMI Payment,Internet Banking
T0027196,C02115,B005,2025-08-10 0:00:00,1926338,Transfer,Mobile
T0027197,C01637,B007,2023-01-07 0:00:00,182534,Withdrawal,Internet Banking
T0027198,C02998,B007,2023-10-28 0:00:00,510488,Deposit,Internet Banking
T0027199,C00091,B008,2025-03-02 0:00:00,464181,Transfer,Mobile
T0027200,C02275,B004,2024-03-28 0:00:00,623713,Deposit,Mobile
T0027201,C01370,B007,2023-11-02 0:00:00,610095,Transfer,Branch
T0027202,C00861,B004,2024-11-01 0:00:00,1160804,Transfer,Mobile
T0027203,C02478,B006,2024-09-04 0:00:00,901687,Transfer,ATM
T0027204,C01766,B001,2023-11-01 0:00:00,1262339,EMI Payment,Branch
T0027205,C01298,B001,2024-05-28 0:00:00,732973,Transfer,Internet Banking
T0027206,C02659,B003,2024-12-01 0:00:00,1303844,Deposit,Branch
T0027207,C02796,B004,2025-06-29 0:00:00,435328,Withdrawal,ATM
T0027208,C02969,B004,2024-03-08 0:00:00,187660,Withdrawal,Internet Banking
T0027209,C01545,B006,2023-08-11 0:00:00,522463,EMI Payment,Branch
T0027210,C02538,B004,2023-12-08 0:00:00,1253636,EMI Payment,Internet Banking
T0027211,C01861,B001,2023-03-26 0:00:00,228703,Deposit,Internet Banking
T0027212,C00347,B007,2023-06-17 0:00:00,1025480,Transfer,Mobile
T0027213,C02919,B002,2025-04-23 0:00:00,1468484,EMI Payment,Branch
T0027214,C01477,B003,2025-09-04 0:00:00,878736,Transfer,Branch
T0027215,C02382,B005,2025-10-25 0:00:00,1198373,Deposit,Internet Banking
T0027216,C02539,B002,2025-03-04 0:00:00,1543252,Transfer,ATM
T0027217,C02753,B005,2025-03-25 0:00:00,1456120,Transfer,Branch
T0027218,C00208,B006,2023-01-18 0:00:00,34467,EMI Payment,Internet Banking
T0027219,C00360,B005,2025-07-24 0:00:00,1088297,Transfer,Internet Banking
T0027220,C00504,B006,2024-08-27 0:00:00,577150,Deposit,Internet Banking
T0027221,C01898,B007,2023-04-23 0:00:00,824879,Transfer,Internet Banking
T0027222,C01041,B001,2025-08-20 0:00:00,1492430,Deposit,ATM
T0027223,C00957,B005,2024-04-27 0:00:00,1423561,Transfer,Branch
T0027224,C01147,B005,2024-02-13 0:00:00,622165,Withdrawal,Internet Banking
T0027225,C00581,B005,2024-11-22 0:00:00,831262,Transfer,Internet Banking
T0027226,C01518,B003,2024-07-01 0:00:00,1916,Transfer,Internet Banking
T0027227,C02037,B003,2024-01-16 0:00:00,1310856,Withdrawal,Branch
T0027228,C01685,B008,2024-03-31 0:00:00,642236,EMI Payment,Internet Banking
T0027229,C02562,B008,2025-08-16 0:00:00,565567,EMI Payment,Mobile
T0027230,C00308,B005,2024-06-26 0:00:00,1159588,Deposit,Internet Banking
T0027231,C00419,B007,2024-12-06 0:00:00,1375358,Deposit,Mobile
T0027232,C02264,B006,2025-05-24 0:00:00,502464,Withdrawal,Mobile
T0027233,C00168,B004,2025-01-19 0:00:00,253068,Deposit,Branch
T0027234,C01336,B005,2023-10-29 0:00:00,731131,Deposit,Branch
T0027235,C02043,B002,2025-03-01 0:00:00,1748754,Withdrawal,Branch
T0027236,C01321,B001,2025-08-30 0:00:00,1044316,Transfer,Mobile
T0027237,C01985,B008,2024-02-05 0:00:00,1739257,EMI Payment,Internet Banking
T0027238,C00488,B005,2023-12-14 0:00:00,291810,Deposit,Branch
T0027239,C00419,B004,2025-01-02 0:00:00,786079,Deposit,Internet Banking
T0027240,C02284,B006,2024-07-14 0:00:00,30459,EMI Payment,Internet Banking
T0027241,C01894,B006,2024-04-15 0:00:00,105591,Deposit,Branch
T0027242,C01007,B005,2023-11-21 0:00:00,1415430,EMI Payment,Internet Banking
T0027243,C00179,B006,2024-04-15 0:00:00,1333043,Withdrawal,Branch
T0027244,C01363,B005,2024-04-05 0:00:00,966043,Withdrawal,Internet Banking
T0027245,C01027,B005,2023-10-31 0:00:00,230693,EMI Payment,ATM
T0027246,C01250,B006,2023-02-17 0:00:00,783748,Transfer,Branch
T0027247,C02651,B001,2025-04-12 0:00:00,1571168,Deposit,Mobile
T0027248,C00229,B007,2023-04-28 0:00:00,539156,EMI Payment,ATM
T0027249,C00105,B004,2024-08-29 0:00:00,608043,EMI Payment,ATM
T0027250,C01628,B005,2024-12-03 0:00:00,307646,Deposit,Branch
T0027251,C02276,B005,2024-01-09 0:00:00,170741,Transfer,ATM
T0027252,C00367,B004,2024-01-25 0:00:00,1499948,Withdrawal,Mobile
T0027253,C00801,B008,2023-09-27 0:00:00,1876268,Withdrawal,Internet Banking
T0027254,C02397,B006,2023-08-13 0:00:00,991362,Deposit,Mobile
T0027255,C00321,B003,2024-02-21 0:00:00,1073888,Withdrawal,Branch
T0027256,C02549,B004,2024-05-16 0:00:00,1884109,Withdrawal,Mobile
T0027257,C01148,B005,2024-07-22 0:00:00,733460,Transfer,Branch
T0027258,C01621,B002,2025-01-21 0:00:00,1089514,EMI Payment,Internet Banking
T0027259,C01688,B006,2023-10-29 0:00:00,569253,Deposit,Internet Banking
T0027260,C00464,B004,2023-02-07 0:00:00,723411,EMI Payment,ATM
T0027261,C02307,B008,2024-12-09 0:00:00,1107646,Deposit,Internet Banking
T0027262,C02651,B008,2023-05-19 0:00:00,353399,Withdrawal,Internet Banking
T0027263,C02805,B005,2024-10-06 0:00:00,707059,Transfer,Internet Banking
T0027264,C02871,B002,2025-01-30 0:00:00,187113,Withdrawal,ATM
T0027265,C00434,B005,2023-02-13 0:00:00,1402979,EMI Payment,Internet Banking
T0027266,C02155,B001,2023-06-10 0:00:00,944402,EMI Payment,Branch
T0027267,C00005,B007,2024-09-28 0:00:00,86959,Withdrawal,ATM
T0027268,C01728,B005,2025-01-10 0:00:00,394667,EMI Payment,Mobile
T0027269,C01944,B005,2024-07-23 0:00:00,1765419,Withdrawal,Internet Banking
T0027270,C02175,B005,2024-11-22 0:00:00,337622,Transfer,Internet Banking
T0027271,C02355,B006,2023-06-06 0:00:00,215311,Deposit,ATM
T0027272,C01454,B008,2024-12-13 0:00:00,1689109,Transfer,Internet Banking
T0027273,C02169,B004,2025-07-26 0:00:00,1388812,EMI Payment,Branch
T0027274,C00866,B005,2023-12-10 0:00:00,1546541,Deposit,ATM
T0027275,C01950,B003,2025-09-29 0:00:00,1979487,Transfer,ATM
T0027276,C01075,B008,2025-02-11 0:00:00,622785,Transfer,ATM
T0027277,C01073,B008,2024-07-04 0:00:00,962941,Deposit,Mobile
T0027278,C00392,B004,2023-05-12 0:00:00,957453,Withdrawal,ATM
T0027279,C00860,B002,2025-07-17 0:00:00,560053,Withdrawal,ATM
T0027280,C02927,B006,2025-10-08 0:00:00,1083504,Transfer,Internet Banking
T0027281,C02485,B001,2023-09-25 0:00:00,1408467,Withdrawal,Branch
T0027282,C01358,B004,2025-06-29 0:00:00,830295,EMI Payment,Internet Banking
T0027283,C02408,B002,2024-12-04 0:00:00,1923428,Transfer,Branch
T0027284,C00793,B006,2024-07-17 0:00:00,1869375,Transfer,Mobile
T0027285,C01463,B001,2023-03-28 0:00:00,757511,Deposit,Branch
T0027286,C01922,B007,2024-04-04 0:00:00,1535775,EMI Payment,Mobile
T0027287,C01701,B005,2024-12-13 0:00:00,703619,Deposit,Mobile
T0027288,C02364,B007,2023-02-19 0:00:00,767775,EMI Payment,Internet Banking
T0027289,C00712,B005,2025-09-10 0:00:00,1586352,Transfer,Internet Banking
T0027290,C01570,B001,2024-05-14 0:00:00,489125,Withdrawal,Internet Banking
T0027291,C02927,B006,2024-06-09 0:00:00,894409,Transfer,Branch
T0027292,C02683,B007,2024-08-30 0:00:00,745845,EMI Payment,ATM
T0027293,C00594,B003,2024-03-09 0:00:00,1572722,EMI Payment,ATM
T0027294,C02247,B006,2025-12-30 0:00:00,1915988,Deposit,Branch
T0027295,C00527,B008,2024-07-28 0:00:00,862981,Deposit,Branch
T0027296,C01346,B007,2025-04-07 0:00:00,622703,Deposit,ATM
T0027297,C01690,B001,2023-04-12 0:00:00,58935,Withdrawal,Branch
T0027298,C00956,B003,2023-04-12 0:00:00,1540343,Deposit,Internet Banking
T0027299,C00566,B008,2024-10-03 0:00:00,1151320,Deposit,Branch
T0027300,C01067,B003,2024-10-11 0:00:00,485590,Transfer,Internet Banking
T0027301,C00639,B006,2024-04-23 0:00:00,278937,EMI Payment,ATM
T0027302,C01633,B008,2023-08-27 0:00:00,1490224,Transfer,Internet Banking
T0027303,C01108,B002,2025-12-08 0:00:00,1897591,Withdrawal,ATM
T0027304,C01706,B003,2023-01-15 0:00:00,1531264,Deposit,ATM
T0027305,C02308,B005,2024-04-01 0:00:00,1164037,Withdrawal,Branch
T0027306,C01937,B001,2025-07-16 0:00:00,414117,Withdrawal,ATM
T0027307,C00629,B004,2023-09-21 0:00:00,742670,Withdrawal,Mobile
T0027308,C01672,B005,2023-09-13 0:00:00,1835767,Deposit,ATM
T0027309,C01136,B004,2023-09-23 0:00:00,1156097,EMI Payment,ATM
T0027310,C00597,B007,2023-07-14 0:00:00,1003498,Transfer,Branch
T0027311,C01454,B003,2023-08-19 0:00:00,1407794,Withdrawal,Internet Banking
T0027312,C02310,B007,2023-11-08 0:00:00,22767,Withdrawal,Mobile
T0027313,C00201,B003,2023-05-21 0:00:00,372160,Deposit,Branch
T0027314,C01556,B003,2024-02-22 0:00:00,984506,Deposit,Branch
T0027315,C00377,B008,2024-12-04 0:00:00,1158122,EMI Payment,Mobile
T0027316,C00036,B004,2024-04-19 0:00:00,12811,Deposit,Mobile
T0027317,C01503,B008,2023-07-27 0:00:00,39329,Transfer,Mobile
T0027318,C02834,B008,2025-02-14 0:00:00,421092,EMI Payment,Mobile
T0027319,C02832,B003,2023-02-17 0:00:00,896928,Deposit,Internet Banking
T0027320,C02964,B007,2025-10-25 0:00:00,1221838,Transfer,Internet Banking
T0027321,C00867,B005,2024-05-17 0:00:00,1597978,Transfer,Internet Banking
T0027322,C01300,B007,2024-07-25 0:00:00,1798448,Withdrawal,Internet Banking
T0027323,C01572,B004,2025-05-09 0:00:00,429153,Withdrawal,Internet Banking
T0027324,C01142,B006,2025-09-07 0:00:00,404043,Withdrawal,ATM
T0027325,C02864,B004,2024-03-17 0:00:00,1765667,Withdrawal,Mobile
T0027326,C00051,B003,2024-08-22 0:00:00,971436,EMI Payment,Mobile
T0027327,C01282,B007,2023-12-30 0:00:00,1133195,Transfer,Internet Banking
T0027328,C01816,B005,2024-10-21 0:00:00,204128,Withdrawal,Mobile
T0027329,C01035,B003,2023-09-07 0:00:00,1555318,Transfer,ATM
T0027330,C00334,B007,2025-05-19 0:00:00,1226839,Transfer,ATM
T0027331,C01304,B002,2024-04-09 0:00:00,1933794,Deposit,Branch
T0027332,C00830,B003,2023-02-06 0:00:00,1879350,Deposit,Mobile
T0027333,C00758,B005,2025-04-22 0:00:00,671093,Deposit,Branch
T0027334,C02059,B003,2023-10-19 0:00:00,1086927,Withdrawal,ATM
T0027335,C02015,B002,2024-04-28 0:00:00,1106380,Transfer,Internet Banking
T0027336,C00176,B007,2023-03-06 0:00:00,373084,EMI Payment,Mobile
T0027337,C02479,B008,2024-04-10 0:00:00,741266,Deposit,Mobile
T0027338,C02498,B005,2025-12-15 0:00:00,600833,Deposit,ATM
T0027339,C01912,B001,2023-07-16 0:00:00,767742,Withdrawal,ATM
T0027340,C00776,B002,2024-04-20 0:00:00,275939,Transfer,Branch
T0027341,C02704,B002,2024-06-14 0:00:00,934813,Transfer,Branch
T0027342,C01780,B002,2024-07-27 0:00:00,1083006,Deposit,ATM
T0027343,C01908,B003,2024-06-09 0:00:00,1172966,Withdrawal,ATM
T0027344,C01980,B008,2024-07-10 0:00:00,538631,EMI Payment,Mobile
T0027345,C00107,B003,2025-11-05 0:00:00,1866606,EMI Payment,Branch
T0027346,C01958,B008,2025-04-01 0:00:00,1236165,Withdrawal,Internet Banking
T0027347,C02241,B001,2024-12-04 0:00:00,1380975,Transfer,Mobile
T0027348,C02052,B008,2025-08-17 0:00:00,1975821,EMI Payment,Branch
T0027349,C02923,B008,2024-02-21 0:00:00,1400276,EMI Payment,Mobile
T0027350,C00435,B007,2024-06-08 0:00:00,1338519,Withdrawal,Internet Banking
T0027351,C02639,B004,2024-08-28 0:00:00,1381479,Withdrawal,Mobile
T0027352,C01909,B006,2023-02-06 0:00:00,1335893,Deposit,Branch
T0027353,C00869,B008,2025-08-28 0:00:00,1366859,EMI Payment,Mobile
T0027354,C02665,B003,2025-07-29 0:00:00,1425026,Transfer,Internet Banking
T0027355,C00842,B007,2024-11-19 0:00:00,567434,Withdrawal,ATM
T0027356,C02398,B005,2025-04-01 0:00:00,1919483,EMI Payment,ATM
T0027357,C02097,B003,2024-06-24 0:00:00,1732681,Transfer,ATM
T0027358,C01674,B006,2025-10-18 0:00:00,711970,Transfer,Branch
T0027359,C00789,B002,2025-03-30 0:00:00,1191272,Withdrawal,Mobile
T0027360,C00353,B005,2024-11-10 0:00:00,272426,Withdrawal,Internet Banking
T0027361,C02186,B002,2023-01-08 0:00:00,1044045,Withdrawal,Mobile
T0027362,C00287,B008,2023-03-14 0:00:00,1193999,Transfer,Internet Banking
T0027363,C02692,B007,2024-11-02 0:00:00,585164,Deposit,Branch
T0027364,C02480,B004,2025-02-01 0:00:00,22974,Transfer,ATM
T0027365,C02222,B007,2024-04-12 0:00:00,401822,Transfer,Mobile
T0027366,C00685,B004,2024-11-10 0:00:00,1443707,Deposit,Mobile
T0027367,C00312,B002,2025-06-27 0:00:00,515223,Transfer,Mobile
T0027368,C02155,B008,2025-07-07 0:00:00,1060278,Transfer,Branch
T0027369,C00016,B003,2023-03-30 0:00:00,1568257,Deposit,Branch
T0027370,C00265,B006,2024-08-18 0:00:00,997301,EMI Payment,Mobile
T0027371,C02740,B004,2023-03-23 0:00:00,1727908,Transfer,Internet Banking
T0027372,C02219,B008,2024-01-27 0:00:00,992260,Transfer,Branch
T0027373,C01897,B002,2024-02-28 0:00:00,1813722,Deposit,Internet Banking
T0027374,C01587,B003,2025-03-30 0:00:00,496536,Transfer,ATM
T0027375,C02130,B006,2025-09-11 0:00:00,123646,Withdrawal,ATM
T0027376,C00571,B005,2025-07-04 0:00:00,1928956,Deposit,Mobile
T0027377,C02795,B008,2023-12-26 0:00:00,281457,Transfer,Internet Banking
T0027378,C01057,B003,2024-10-13 0:00:00,1956710,Deposit,Branch
T0027379,C02808,B004,2025-11-06 0:00:00,266444,Deposit,Branch
T0027380,C00856,B001,2023-11-28 0:00:00,1453875,EMI Payment,Branch
T0027381,C01806,B003,2023-01-07 0:00:00,909432,Transfer,Branch
T0027382,C02896,B007,2024-03-18 0:00:00,1256477,Transfer,Internet Banking
T0027383,C01025,B003,2023-10-11 0:00:00,1153324,Deposit,Internet Banking
T0027384,C00953,B002,2025-12-18 0:00:00,739501,Transfer,Mobile
T0027385,C02820,B003,2023-09-15 0:00:00,1620760,Deposit,Mobile
T0027386,C01684,B007,2024-01-18 0:00:00,628565,Transfer,Branch
T0027387,C01618,B001,2023-03-15 0:00:00,1090886,Withdrawal,Mobile
T0027388,C02517,B006,2023-11-08 0:00:00,1704091,Withdrawal,Mobile
T0027389,C02473,B007,2023-11-17 0:00:00,799572,Deposit,Branch
T0027390,C02130,B003,2023-12-21 0:00:00,1822619,Deposit,Internet Banking
T0027391,C00513,B008,2023-10-28 0:00:00,967956,Transfer,Mobile
T0027392,C00774,B002,2025-08-22 0:00:00,1134624,Deposit,Internet Banking
T0027393,C00744,B005,2024-06-12 0:00:00,684619,Deposit,ATM
T0027394,C02871,B005,2025-10-18 0:00:00,991238,Deposit,Branch
T0027395,C00217,B005,2024-06-02 0:00:00,1163289,Transfer,ATM
T0027396,C02804,B005,2024-12-24 0:00:00,65073,Withdrawal,ATM
T0027397,C00175,B004,2023-07-14 0:00:00,1447261,Deposit,Internet Banking
T0027398,C01819,B005,2023-10-19 0:00:00,1348956,Transfer,Mobile
T0027399,C01773,B002,2025-02-24 0:00:00,240421,Deposit,Branch
T0027400,C00036,B001,2023-06-30 0:00:00,83165,EMI Payment,Mobile
T0027401,C02492,B006,2025-08-25 0:00:00,969760,Transfer,Branch
T0027402,C01155,B002,2023-03-25 0:00:00,1375622,Deposit,Mobile
T0027403,C00827,B002,2023-08-12 0:00:00,873134,Transfer,ATM
T0027404,C02090,B003,2025-12-14 0:00:00,1723443,EMI Payment,Internet Banking
T0027405,C01213,B007,2023-10-09 0:00:00,996933,EMI Payment,ATM
T0027406,C01296,B001,2023-03-15 0:00:00,1424912,Transfer,ATM
T0027407,C00971,B007,2023-09-13 0:00:00,1935457,Transfer,Internet Banking
