AlertID,CustomerID,BranchID,Date,AlertType,AlertAmount,RiskRating,Status
A002404,C00362,B004,2023-06-24 0:00:00,Suspicious Activity,8276585,Low,Open
A002405,C01587,B001,2023-08-12 0:00:00,Suspicious Activity,1522792,Low,Closed
A002406,C02306,B004,2024-10-11 0:00:00,Suspicious Activity,4588223,Medium,Under Review
A002407,C02672,B004,2025-07-11 0:00:00,Suspicious Activity,4467214,High,Open
A002408,C01797,B004,2024-09-07 0:00:00,IFTR,876489,Low,Under Review
A002409,C01269,B006,2025-07-27 0:00:00,Structuring,6345061,Medium,Closed
A002410,C00904,B002,2025-11-06 0:00:00,Suspicious Activity,3097665,High,Closed
A002411,C01322,B007,2024-02-28 0:00:00,CTR,5444255,Medium,Closed
A002412,C02542,B002,2025-05-19 0:00:00,CTR,9742914,High,Closed
A002413,C00292,B003,2023-03-12 0:00:00,IFTR,1220705,Low,Open
A002414,C01491,B003,2024-09-24 0:00:00,IFTR,8349445,Medium,Under Review
A002415,C02867,B004,2025-03-28 0:00:00,Structuring,8302357,High,Closed
A002416,C00676,B007,2025-10-28 0:00:00,Suspicious Activity,8691103,Low,Under Review
A002417,C02606,B003,2024-05-29 0:00:00,Structuring,2013662,Medium,Open
A002418,C00953,B005,2025-12-29 0:00:00,Suspicious Activity,1831771,High,Open
A002419,C00536,B005,2023-03-23 0:00:00,Suspicious Activity,4873522,Medium,Closed
A002420,C00747,B001,2025-09-05 0:00:00,IFTR,1049261,High,Under Review
A002421,C00652,B004,2023-12-11 0:00:00,Suspicious Activity,2674795,Medium,Open
A002422,C01894,B002,2024-03-12 0:00:00,CTR,9525130,High,Open
A002423,C01209,B004,2024-05-08 0:00:00,IFTR,8014174,Low,Under Review
A002424,C01002,B001,2023-09-04 0:00:00,CTR,4297941,Medium,Open
A002425,C01359,B005,2023-06-29 0:00:00,IFTR,1610366,Low,Open
A002426,C02520,B005,2024-08-15 0:00:00,IFTR,6069825,Medium,Closed
A002427,C01596,B003,2025-11-26 0:00:00,CTR,9236931,High,Closed
A002428,C00780,B006,2024-06-12 0:00:00,IFTR,9178722,High,Closed
A002429,C01105,B003,2024-03-16 0:00:00,CTR,6237856,Low,Closed
A002430,C02197,B001,2024-02-09 0:00:00,Suspicious Activity,6685904,Medium,Open
A002431,C01095,B004,2024-02-10 0:00:00,Structuring,4179732,High,Under Review
A002432,C02704,B001,2024-04-11 0:00:00,Suspicious Activity,6420434,Medium,Closed
A002433,C00992,B002,2023-10-23 0:00:00,IFTR,7154726,Low,Closed
A002434,C00531,B004,2025-08-30 0:00:00,CTR,6202537,High,Under Review
A002435,C01343,B004,2024-12-30 0:00:00,IFTR,5904003,Low,Closed
A002436,C01005,B003,2023-10-13 0:00:00,Suspicious Activity,5690038,High,Under Review
A002437,C02176,B002,2023-09-24 0:00:00,IFTR,9890208,Low,Closed
A002438,C01175,B001,2024-01-28 0:00:00,Suspicious Activity,584018,Low,Open
A002439,C02487,B007,2024-10-22 0:00:00,IFTR,2011512,Medium,Open
A002440,C02860,B001,2024-07-06 0:00:00,IFTR,2679240,Low,Under Review
A002441,C02939,B005,2025-05-08 0:00:00,Structuring,9509104,High,Open
A002442,C02335,B004,2025-01-15 0:00:00,CTR,3646854,High,Open
A002443,C02874,B002,2024-03-17 0:00:00,Structuring,8028812,Low,Under Review
A002444,C02609,B007,2025-05-13 0:00:00,Suspicious Activity,949688,High,Closed
A002445,C02120,B005,2023-05-31 0:00:00,Structuring,3651032,Low,Open
A002446,C00757,B005,2025-06-05 0:00:00,IFTR,7535886,High,Closed
A002447,C02672,B004,2025-07-16 0:00:00,IFTR,8237702,Medium,Closed
A002448,C00185,B007,2024-03-07 0:00:00,IFTR,5219014,Medium,Open
A002449,C02496,B002,2023-12-12 0:00:00,CTR,8800183,Medium,Closed
A002450,C00303,B001,2025-10-02 0:00:00,Structuring,1822915,Medium,Under Review
A002451,C02358,B005,2024-11-12 0:00:00,Structuring,9771848,High,Open
A002452,C00790,B007,2024-11-04 0:00:00,CTR,4439461,Low,Closed
A002453,C02769,B004,2024-11-05 0:00:00,IFTR,9540687,High,Closed
A002454,C00777,B003,2025-03-15 0:00:00,IFTR,7313300,Medium,Under Review
A002455,C01458,B001,2025-10-23 0:00:00,CTR,1458996,High,Open
A002456,C02175,B006,2025-02-12 0:00:00,IFTR,1225594,Low,Under Review
A002457,C00429,B002,2025-08-04 0:00:00,CTR,8413296,High,Open
A002458,C00311,B005,2024-08-05 0:00:00,CTR,8062418,High,Closed
A002459,C02459,B007,2023-06-09 0:00:00,IFTR,6438868,Low,Under Review
A002460,C01743,B006,2024-01-09 0:00:00,IFTR,4287642,High,Open
A002461,C00935,B008,2024-12-15 0:00:00,Suspicious Activity,9280880,High,Open
A002462,C00782,B004,2025-02-12 0:00:00,Structuring,3140059,Medium,Under Review
A002463,C00545,B005,2025-05-02 0:00:00,Structuring,1506332,Low,Closed
A002464,C02918,B002,2025-11-16 0:00:00,IFTR,9383119,Medium,Closed
A002465,C01623,B006,2024-04-23 0:00:00,IFTR,4554524,Low,Under Review
A002466,C01163,B007,2025-04-16 0:00:00,IFTR,892043,Low,Open
A002467,C01613,B004,2025-12-12 0:00:00,Suspicious Activity,7701823,High,Closed
A002468,C00757,B006,2023-06-13 0:00:00,Suspicious Activity,6409027,Medium,Open
A002469,C00291,B002,2023-09-10 0:00:00,Suspicious Activity,7621343,High,Under Review
A002470,C02786,B002,2025-09-14 0:00:00,Structuring,8014298,High,Under Review
A002471,C01810,B003,2024-09-15 0:00:00,IFTR,2156964,High,Closed
A002472,C00667,B008,2023-06-22 0:00:00,Suspicious Activity,8899238,High,Open
A002473,C01506,B001,2025-01-13 0:00:00,IFTR,419423,Low,Open
A002474,C02601,B007,2025-03-04 0:00:00,Structuring,9943004,High,Under Review
A002475,C01805,B007,2023-04-13 0:00:00,IFTR,3419573,Low,Closed
A002476,C01321,B005,2025-10-02 0:00:00,CTR,1907689,Low,Under Review
A002477,C02681,B002,2024-05-02 0:00:00,Structuring,5084969,High,Under Review
A002478,C02618,B001,2025-02-04 0:00:00,CTR,188785,Medium,Open
A002479,C02307,B007,2025-03-25 0:00:00,Suspicious Activity,6532912,High,Under Review
A002480,C00508,B007,2025-06-09 0:00:00,Suspicious Activity,7658244,High,Closed
A002481,C00849,B007,2023-04-25 0:00:00,Structuring,6383827,High,Open
A002482,C01731,B007,2024-12-14 0:00:00,IFTR,7281242,Medium,Under Review
A002483,C00237,B008,2024-02-14 0:00:00,IFTR,2234044,High,Closed
A002484,C02855,B001,2025-06-11 0:00:00,Suspicious Activity,8219963,High,Open
A002485,C02167,B005,2023-02-22 0:00:00,CTR,7587407,High,Open
A002486,C02822,B006,2024-07-19 0:00:00,CTR,5216985,Medium,Closed
A002487,C02502,B003,2025-08-22 0:00:00,CTR,6401589,Medium,Closed
A002488,C00158,B001,2025-10-02 0:00:00,CTR,8096763,Low,Closed
A002489,C00878,B008,2023-07-12 0:00:00,IFTR,1176890,Medium,Under Review
A002490,C00314,B004,2023-06-19 0:00:00,CTR,2096724,High,Open
A002491,C01131,B006,2025-01-25 0:00:00,CTR,8751908,High,Under Review
A002492,C00790,B002,2023-08-18 0:00:00,IFTR,4274711,Medium,Under Review
A002493,C00262,B001,2025-01-23 0:00:00,CTR,6508317,Low,Under Review
A002494,C01035,B008,2023-01-31 0:00:00,IFTR,4180711,Medium,Closed
A002495,C02372,B004,2023-10-23 0:00:00,Suspicious Activity,5230471,Low,Under Review
A002496,C02329,B006,2024-05-18 0:00:00,Structuring,6880503,Medium,Under Review
A002497,C01641,B004,2025-09-29 0:00:00,Structuring,9097606,Low,Closed
A002498,C00701,B003,2024-03-05 0:00:00,IFTR,6186793,Low,Under Review
A002499,C01951,B007,2025-08-31 0:00:00,IFTR,6479601,High,Open
A002500,C01838,B005,2023-02-13 0:00:00,Suspicious Activity,7682614,Low,Open
